what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1349289371365
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1349289371366
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1349289371366
os,sysinfo,,,"linux",1349289371376
arch,sysinfo,,,"x86_64",1349289371376
ws,sysinfo,,,"gtk",1349289371376
locale,sysinfo,,,"en_US",1349289371376
processors,sysinfo,,,"16",1349289371376
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1349289371376
java.runtime.version,sysinfo,,,"1.6.0_14-b08",1349289371376
java.specification.name,sysinfo,,,"Java Platform API Specification",1349289371376
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1349289371376
java.specification.version,sysinfo,,,"1.6",1349289371376
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1349289371377
java.version,sysinfo,,,"1.6.0_14",1349289371377
java.vm.info,sysinfo,,,"mixed mode",1349289371377
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1349289371377
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1349289371377
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1349289371377
java.vm.specification.version,sysinfo,,,"1.0",1349289371377
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1349289371377
java.vm.version,sysinfo,,,"14.0-b16",1349289371377
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.monitor.ui",1349289371413
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349289378139
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349289444305
