what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349294853955
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349294857432
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349294861043
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349294861289
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349294863389
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349294865466
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349294865716
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1349294878689
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1349294884440
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349294884924
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1349294893860
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.rename",1349294893860
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349294894195
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349294896333
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349294896545
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349294899715
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349294899969
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349294905931
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349294954029
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349294956684
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349294959039
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349294959181
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349294960837
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349294964372
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349294964632
