what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349293204096
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349293205123
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349293362465
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349293394351
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349293408758
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349293424358
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349293434206
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349293446261
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1349293475143
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349293475297
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349293501235
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349293509706
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349293513971
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349293516478
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349293516731
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349293519263
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349293520985
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349293546367
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349293549380
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349293549637
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349293551829
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349293554908
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349293555169
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349293569420
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349293570499
