what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349289877997
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349289884685
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349289889645
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349289924717
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1349289924974
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349289944747
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349289967436
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1349289967684
started,bundle,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui",1349289974425
started,bundle,org.eclipse.cdt.debug.core,6.0.0.200909110608,"org.eclipse.cdt.debug.core",1349289974449
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui",1349289974454
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349289974560
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349289974982
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1349289979785
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349289990672
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349289990841
closed,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349289990842
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1349289992702
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1349290014845
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349290017112
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349290095618
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349290096000
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349290097556
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349290104384
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349290104718
