what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349292453597
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349292456306
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349292465278
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349292626155
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349292659841
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1349292662263
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349292669640
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349292673465
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349292689847
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349292707070
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349292774115
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349292781451
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349292789314
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349292916454
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349292945379
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349292965768
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349292966152
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349292971565
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349292986617
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349293015489
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349293111264
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349293115629
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349293200440
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349293200703
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349293202499
