what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349290106711
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349290107988
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349290220072
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349290223928
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349290228672
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1349290233862
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349290234338
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349290236572
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349290237783
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349290256021
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349290257713
started,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1349290257893
started,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.core",1349290257907
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.RunLast",1349290257952
started,bundle,org.eclipse.cdt.launch,6.0.0.200909110608,"org.eclipse.cdt.launch",1349290258015
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349290258270
error,log,,,"Error logged from Debug Core: ",1349290258797
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349290265893
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349290371037
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1349290371173
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349290375843
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349290523812
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349290524033
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1349290524082
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1349290525174
