what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349296937708
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349296941423
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349296941634
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349296946521
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1349296956588
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349296961454
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1349296969455
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1349296973442
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1349296976140
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1349296983578
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349296984083
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349296985596
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.RunLast",1349296987811
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349296988613
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349296995453
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1349296996558
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349297005020
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1349297011983
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1349297012833
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349297013446
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349297015475
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.RunLast",1349297016618
error,log,,,"Error logged from Debug Core: ",1349297017092
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1349297019894
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349297032959
