what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349293575376
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349293575630
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349293578034
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349293580604
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349293581473
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349293582399
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349293664443
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349293667396
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349293717785
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349293902871
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349293908766
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349293914054
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349293916937
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.newWizard",1349293945880
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349293946073
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349293947300
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349293953774
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1349293953946
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349293966798
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1349293966978
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1349293975371
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1349293982911
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349293983660
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1349293990804
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1349293993657
