what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.VariableView",1349291280731
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepInto",1349291281729
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepInto",1349291289264
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepInto",1349291295352
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349291299801
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349291302337
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349291302535
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.Terminate",1349291303248
closed,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.MemoryView",1349291303432
closed,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.RegisterView",1349291303453
closed,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.ModuleView",1349291303462
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349291308081
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349291313383
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349291313622
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349291314649
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349291326000
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349291329892
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349291367311
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349291385509
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349291393054
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1349291393228
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.BreakpointView",1349291409550
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349291425253
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1349291442444
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1349291442668
